Words,Frequency
alter\xe2\x80\x94at,1
sociopolitical,2
supermatrix,1
Amur,4
well-documented,1
three-tier,2
"pigeons,",3
\xce\xbcl,1
gainsays,1
"ecologically,",1
'Pets,1
struggle,1
positively,8
tigers;,1
carries,1
conceptual,5
content',1
coati,2
"Indian,",3
(P.,2
wildcat,4
conflict.,1
species-level,3
expand,1
rules,1
grass-root,1
extinction',2
competing,2
circulation,1
"diversity,",6
5-bromo-2\xe2\x80\xb2-deoxy-uridine,1
National,21
foreseeable,2
benefits,19
1071.,1
avoid,2
Nagarhole,2
"breeding,",1
Primary,1
"essential,",1
carry,1
Intrusion,1
produced,8
juveniles,2
level,17
https://www.sciencedirect.com/science/article/pii/S1098612X03000305,1
clade,1
(EIA),1
horned,1
acute,1
r\xc3\xa9gions,1
'Amur,1
infect,2
highlights\xe2\x96\xba,1
estradiol,1
studies,36
Delphinidae).,1
unabated.,1
estuary.\xe2\x80\xa2blaTEM,1
morphological,5
continua,1
'AbstractThis,6
delivering,1
problems,11
However,1
vicariant,3
15-25,1
parameterized,1
sediments,6
lineages.,1
"programs,",1
Spain.,1
Tmo-4C4,1
"Phocidae),",1
killing.,1
"IRS-P6,",1
India\xe2\x80\x99s,3
primary-data,1
months.,1
SC),1
systemic,1
'9,2
limited.\xe2\x80\xa2A,1
habitats.,1
perceived,2
'AbstractSince,1
"drugs,",1
space\xe2\x80\x99,1
claimed,1
'M.J.',1
done,3
additionally,1
delphinids,3
trappers,1
(both,1
exit,1
"cattle,",2
acetic,1
entanglement,1
evolving,4
"fodder,",2
7.8%,1
"trees,",1
validation,1
kg\xe2\x88\x921,1
grassland.,1
"fragmentation,",2
'Establishment,1
Platanista,2
Equilibria,1
https://www.sciencedirect.com/science/article/pii/S0264837716306676,1
"untapped,",1
comprised,1
programs.,2
invertebrates.,1
https://www.sciencedirect.com/science/article/pii/B0122268652001097,1
industry.,2
primates,5
centers,2
tigers.MethodsCaptive,1
acetate,1
$74,1
model,14
religious,1
"sea,",2
fallen,2
human/wildlife,1
semipermeability,1
https://www.sciencedirect.com/science/article/pii/S0261517715000035,1
chain,3
commonly,4
long-shore,1
"WTP,",1
critiques,1
reproduction,5
reserves.,1
fraught,1
"physiology,",1
"stock,",1
roots.,3
Juries.)',1
picture,1
AAC,1
convincingly.,1
ecosystems.AbstractOver,1
"delta,",2
energetics,4
Species,17
"PAs,",1
Access,1
suppression,1
heterogeneity,6
concerning,3
places.,1
authors.,1
vector,1
\xe2\x80\x98territorialization\xe2\x80\x99,1
hydrological,1
"narratives,",1
Survival,1
reflect,3
One,2
commodity,3
nature-society,1
2.5,1
salt,2
L.,2
contradictions.,1
hampered,1
(38%),1
poorly,3
Tonle,4
"genes,",1
"level,",6
'5.,1
increasing,14
"(selenium,",1
"y\xe2\x88\x921,",1
organic,7
"not,",1
"depression,",1
European,1
by-catch.,1
destruction.,1
Informal,1
ecological,21
fitted,1
increased,15
space(s),1
Published,1
"leptospirosis,",1
overlapping,2
regulations,7
"models,",1
knowledge,12
EYFP,1
promise,1
422.86,1
neither,2
variants,1
"ecological,",1
34,1
imperative,1
translation,1
Committee,1
Animals,1
influences,4
assessments,1
epidydimal,1
"between,",1
power),1
control,20
choice:,1
Sertoli,1
"forest.""",1
"POPs,",1
salmon,1
achievable,1
incidence,1
completely,3
formulated,3
concordance,1
ranching,1
I,5
required,4
vice,3
routine,3
'AbstractBuddhism,1
\xe2\x80\x94,6
livestock,5
formation,1
good,8
strong.,1
"personality,",1
anisomotic,1
"seawater,",1
producers,1
antibiotic,5
biologists.,1
"Jharkand,",1
(developing),1
"products,",3
fluctuated,1
modelling.Results,1
enclosure,4
"hypotheses,",2
Engineering,1
270,1
selected,9
https://www.sciencedirect.com/science/article/pii/S1055790304002556,1
time.,2
Characterization,1
industry\xe2\x80\x99s,1
dilemma,1
strengthen,1
sizes.,1
Linnaeus),2
"cover,",1
"predation,",2
dislodged,3
https://www.sciencedirect.com/science/article/pii/S0065288101400034,1
zoonosis,1
\xc3\xa0,1
operating,1
"viewed,",1
"markings,",1
https://www.sciencedirect.com/science/article/pii/S0379073814002230,1
NGOs,2
Twelve,1
physico-chemistry,1
zones.\xe2\x80\xa2Heterogeneity,1
(ARGs).,1
lead,4
Enforcement,1
Antibodies,4
Island,3
marker,2
animals.,16
market,1
"transduction,",1
take,6
film,1
diminishes,1
rice,1
'Vikrant',1
terrestrial,8
"present,",1
wronged,1
fraction,1
Thailand\xe2\x80\x99s,1
"Feliformia,",1
tailored,1
"ND2,",1
203\xe2\x80\x932294.\xe2\x80\xa2Added,1
pairs;,1
nontransmissible,1
"Moreover,",8
systems,8
essentialAbstractThe,1
https://www.sciencedirect.com/science/article/pii/S0962629812000741,1
Indonesian,1
Level,2
(\xe2\x89\x881.3,1
E),1
shapes,1
"agency,",2
positive.,1
canopy,1
species.Graphical,1
overexploitation,1
macro-tidal,1
lake,1
spent,1
"young,",1
(EDCs),1
(CITES),1
reconstruct,1
downwards,1
https://www.sciencedirect.com/science/article/pii/B9780128099131180019,1
https://www.sciencedirect.com/science/article/pii/000632079390002I,1
calculus,1
"faced,",1
"art,",1
goal,5
moderate,2
unity,1
roles,6
WPF22,2
103,1
habitat.,2
management.',3
acceptability,1
range.,1
Health,2
pregnancy,6
self-sustaining.,1
medicines,1
co-exist.,1
"people,",7
East',1
https://www.sciencedirect.com/science/article/pii/037811359500011X,1
messages,5
decentralized,1
'Janette',1
killed,5
Harbour,1
side,1
sovereignty,4
globalisation.,1
solve,1
94.9%,1
reduction.,1
uneven,1
Ganges,2
enclosures,1
sahulensis',1
assume,1
500\xe2\x80\x93511',1
Habitat,3
builds,2
Klossia,1
array,4
Culture,1
tidal,3
mixture,1
hotspot,1
"carnivores,",2
marketing,4
police,1
conservation.',5
wives.AbstractThis,1
"carbon,",1
influence,19
century,1
"Philippines,",1
importantly,1
"Therefore,",11
clear,4
"Conservation,",1
"taxonomy,",1
emissions;,1
https://www.sciencedirect.com/science/article/pii/S1389934116302957,1
description,7
"millions,",1
perspectives,2
deciphering,1
proxy,1
currently,3
combination,5
nearly,4
shift,3
Tsangpo,1
Marine,3
Twenty-six,1
divergence,3
kinds,3
wildlife.AbstractFragmented,1
strategy.,1
(PFOA),1
TLCs.,3
uncommon,1
'Shaikh,1
sub-species.\xe2\x80\xa2Tigers,1
Industrial,1
indirectly.',1
Dalai,3
likelihood,5
'Jared',1
"skunks,",1
"Plankton,",1
plates',1
mm,1
independent,3
described.,3
preserving,1
pressure?,1
according,6
intrinsic,4
5\xe2\x80\x9310,1
1988:,1
Careful,1
require,7
compounds).,1
lipofectamine-mediated,1
aggression.,1
Implications,4
efficient,5
Temporal,1
'Brian,2
heavily,1
'AbstractVascular,1
tides,1
(ART),1
geopolitical,2
"approach,",1
validity.,2
replanting.,1
outcomes,5
compounding,1
(78.8\xc2\xa0km2),1
notorious,2
cold-induced,2
"fumigants,",1
Part,3
"waters,",1
'Keshav',1
route,1
conflicts,3
industry,2
Plumridge',1
temporal,5
https://www.sciencedirect.com/science/article/pii/S0165783616302223,1
https://www.sciencedirect.com/science/article/pii/B072169327X50105X,1
sound,1
phases,1
factors.,1
proteins.,1
payment,2
(currently,1
debated,1
"most,",1
Anaesthesia,1
desirous,1
"oxygen,",1
monophyly,2
reporting,6
peduncle,1
"unknown,",1
'Kedarsen',1
canid,1
warns,1
observation,1
accelerated,1
collective,1
"overgrazing,",1
N,2
2013,1
protein/spermatozoon,1
'Biswajit',1
"strengths,",1
"agriculture,",3
vacation,1
example,4
"susceptibility,",2
Near-Threatened,1
standing.,2
away,2
India?,1
zoos,7
described,8
"raising,",1
spectrometry.,1
insights,3
"F41,",1
24,3
N.',1
mammals',1
1989.,1
addresses,3
Panda,1
snakes,2
"ill-timed,",1
text,1
"Ecosystems,",1
"Here,",2
"multi-species,",1
understand,6
tiger.',1
green-house,1
2.2\xc2\xa0\xc2\xb1\xc2\xa00.2\xc2\xa0days,1
recognizable,1
aquaculture.\xe2\x80\xa2The,1
peaks,1
and/or,4
"park,",3
(E2),1
transition,3
parasitism,1
Ocean,11
"imaginations,",1
mainland,9
persistence.,1
open-water,1
"discontinuity,",1
\xe2\x80\x9cconventional\xe2\x80\x9d,1
parturition.,1
respectively.,5
"stealth,",1
turtle-based,3
demonstrate,3
image,3
6,3
Case,1
https://www.sciencedirect.com/science/article/pii/S0304380009004402,1
"Dominant,",1
store,1
historic,2
lineage,4
believed,1
dominion.,1
"cell,",1
changes.,1
sociobiological,1
animal-related,1
noteImproved,1
nutrient-enriched,1
'Determination,1
unrelated,1
significant,35
needs.',2
feces,5
profiling.\xe2\x80\xa2Since,1
materials,4
'AbstractInfanticide,1
"organisms,",1
"Worldwide,",3
serum,1
opossums,1
109/ml.,1
"study,",8
https://www.sciencedirect.com/science/article/pii/S0143622814002732,1
benefits.',1
ed,3
'',5
belonging,2
9,4
"eligibility,",1
indigenous,1
antagonizes,1
desire,2
here.,1
experience,3
trees,5
Different,1
'Exotic,1
"tools,",1
symbiotic,5
raiding,1
Nepal\xe2\x80\x99s,1
operational,1
optimization,1
random-bred,1
headingScreening,1
"age,",2
position,2
vitality,1
quality.',1
faecal,7
domestica),1
"character,",2
"prey,",1
Surviving,1
intact,1
fulgens,4
'PaperA,1
"science,",1
household's,1
overview',1
harvesting/collection,1
summarize,2
(0,1
Orang,1
interviews,2
characteristic,2
zebra).,1
1,9
(NCWOR),1
studied.,1
complex,7
"Orissa,",1
invasive,7
dynamics,5
Culture\xe2\x88\x97',1
transrectal,1
'AbstractDuring,1
departure,2
transfer:,1
term,4
possesses,2
"research,",6
cryopreservation,5
'How,1
forces.,1
injury,5
non-rival,1
system,12
endocrine,1
poverty;,1
central,3
Households,2
(62%),1
enhancement,2
Ibrahim',1
'Highlights\xe2\x80\xa2Recent,1
analysis.,4
Extracts,1
injuries,1
volatilization,1
varying,2
"Traditionally,",1
island,5
"states,",3
highlighted,2
Parliament.\xe2\x80\xa2This,1
Besides,1
livia,1
practice.,1
PCR.,2
collared,1
analyzing,3
introgression,1
paved,1
"Poaching,",1
"manner,",1
(aged,1
'AbstractSpecies,1
arena,1
harbours,1
characteristics.,1
"populations,",10
inadequate,6
questions,3
valuations,1
les,5
stabilize,1
goal.,1
'Chapter,30
"nitrogen,",1
disappear\xe2\x80\x99:,1
collectable,1
'AbstractObjectiveThe,1
Shifting,1
hamper,1
cooperation,2
"entangled,",1
53%,1
tigris),17
"cultivation,",3
biases,4
canids',1
politics,2
"fertilization,",1
venomous,1
grasslands,3
life.,3
(1.1-1.3,1
integrate,1
appropriate,5
centuries.,1
blue,12
embraced,1
(2.23%),1
ARMs,1
"1962,",1
et,7
challenging,1
geese,1
one.,1
sequestration.,1
FOOD,1
expressed,2
performance,6
(BTV),1
"resources,",7
cruelty,2
seminal,11
karyotyping,1
pure,1
(WTP),2
l\xe2\x80\x99appauvrissement,1
Because,3
'Thitika',1
variation,12
spills,1
"Conceptually,",1
place,5
spp.,9
"Chinese,",1
"proficiently,",1
true,2
'Avijit',1
Reports,1
(TRVs).,1
movements,2
facultative,1
https://www.sciencedirect.com/science/article/pii/S0921800904004045,1
BT,3
arable,1
herein.',1
stations.,2
pourraient,1
"staff,",1
"frequency,",1
'R\xc3\xb4mulo,1
Tsangpo\xe2\x80\x93Brahmaputra,2
gland,1
https://www.sciencedirect.com/science/article/pii/S0277539596000908,1
considered,11
law,3
charismatic,1
governance,8
carnivores.,3
percent,2
reinforcing,1
"fisheries,",4
indications,2
beginning,1
mosaic,1
canids.',1
category,2
'Denise,1
vulnerabilities.',1
"benefit,",1
collection,15
Colebr.,1
"744,000/year.\xe2\x80\xa2Total",1
value.\xe2\x80\xa2Subsetting,1
"negligence,",1
PAs,4
extracellular,2
locus.,1
extract.\xe2\x80\xa2Significant,1
"crabs,",3
javelinas,1
tickborne,1
temporally,1
\xe2\x88\xbc1.2%,1
Repos,2
farms,3
Morphological,2
"modern,",1
diseases.This,1
narrative,1
"translocation,",1
propelled,1
thorough,4
farms;,1
fee.,1
present-day,1
trypanosomosis,3
Roadside,1
feminism,1
competitors.,1
&,13
underestimated,2
demand,6
raid,1
cereus,1
already,4
short-,2
"now,",1
"ecosystem,",2
Yellow,2
break-up,1
process.,2
disturbed,2
population.',1
construct,1
52,1
sort,1
arisen,1
tigris,20
Theme,1
At,7
digital,1
service,6
(tensile,1
paves,1
creeks,1
I:,1
"evidences,",1
divergence.,1
degrading,1
seropositive,1
Multi-Trophic,1
"rains,",1
pairs),3
inevitably,1
Southern,2
anesthesia.,1
kinkajou,1
responsible,7
"depredation,",1
labor,1
useful,6
sustainable,27
summaries,1
endocranial,1
8.2%,1
input,1
economic,38
(<12\xc2\xa0h,1
Coccidia-like,1
matured,1
'Guido,2
Lessons,1
low-template,1
(PAs),1
range-wide,1
specialized,2
genomic,6
patterns,10
follicles.,1
suggest,12
Phragmites,1
coastal,50
hydropower,2
https://www.sciencedirect.com/science/article/pii/B9780126633153500022,1
Toxoplasmatinae.',1
consuming,2
famous,2
Equilibrium,1
0.002\xc2\xa0ng,1
transaction,2
bird,1
tourism.,4
each,15
derivatives,6
appropriated,1
'Gaya',1
"42,000",1
branches,2
bulk,1
"amphibians,",2
integrated,10
it.\xe2\x80\xa2The,1
'Dayong',1
above,6
Predicted,1
"Western.""",1
equally,1
Joint,1
morphology.,1
"type,",1
"46,",1
Under,1
'AbstractSurvey,1
cytb,1
plausible,2
Care,1
'Three,1
orange,1
(Southern,1
'Aquaculture',1
imposed,1
maximizing,1
volume,3
field\xe2\x80\x99,1
recorded,14
substitutions.Aims,1
uprooting,2
serve,4
"ornithologists,",1
underlying,1
hub',1
"scope,",1
identification.\xe2\xbf\xa2Three,1
known,22
human\xe2\x80\x93wildlife,3
increase,14
aquatic.,1
favorite,1
shown.,1
Nature),1
"(IMTA),",1
tenure,1
Incidents,1
Sundarbans-dependent,1
deforestation.',1
camps,1
compare,1
turn,8
robusta,2
educational,3
Biology,1
"scarcity,",2
"importantly,",1
coexisting,1
Entropy,1
birth,1
6.2%,1
topography,1
prerequisite,2
procedure,1
avenues,1
"kanamycin,",1
situ,3
animals.The,1
(DP),1
"nucleus,",1
components,3
mammal,2
proliferation,1
respond,1
electroejaculation.',1
relevance\xe2\x80\xa2Aquaculture,1
transparent,1
migratory,2
focus,13
audiovisuals,1
takes,1
"hemorrhois,",1
"extinction,",2
'Highlights\xe2\x80\xa2Effects,1
2010.,1
consumption.,1
"follow,",1
mammalian,9
'GENETICS,1
"timber,",1
Greenland,1
mangals,1
contains,1
"crucially,",1
risks.,1
"India,",21
orogenic,1
With,4
biochemically,1
ethic,1
stress,6
analyse,2
attention,6
brink,1
profiles.,1
273,1
crop,16
stresses,2
dissemination,3
expanded,1
Stobbs,1
sets,4
https://www.sciencedirect.com/science/article/pii/S0147957117300590,1
taxon.\xe2\x80\xa2Lessons,1
"haemominutum\xe2\x80\x99,",2
cytoplasmic,2
Revelations,1
versa.,2
(Columba,1
algorithm.,1
Rocky,2
"infants,",1
tackle,1
"illegally,",1
top,1
adequacy,2
nuclear,10
In-gel,1
partly,2
tide,1
modestly,1
Machli,1
"Province,",1
96%,1
ICs,2
"360\xe2\x80\x93363,",1
Parks,2
community,17
"Kerala,",1
beaucoup,1
"destruction,",2
additional,3
loom,1
"sectors,",2
shrimp;,1
risk.Historical,1
'Mar\xc3\xada,1
"management,",5
save-species,1
age,4
meeting,2
several,22
forced,1
"supply,",1
probably,5
site.,1
litter,2
fairly,2
Exclusive,1
cast,2
"west,",1
classified,5
theodolite,1
erosion,2
"change.""",1
"goods\xe2\x80\x9d,",1
outgroup.,1
264',1
stripes.,1
earns,1
37/54,1
"potential,",1
biota).,1
(effective,1
"so,",1
Art,1
Cambodia,1
cash,3
past,14
aggregation,1
biased,2
"stakeholders,",1
coat,1
qualitative,2
contain,4
covers,1
declined.,1
plus,2
B.',1
donor\xe2\x80\x99s,3
potentially,7
dramatic.,1
thick-billed,1
"reforms,",1
Jharkhand.,1
leopards.',2
mandibular,2
https://www.sciencedirect.com/science/article/pii/B9780124160026000298,1
summer,1
listed,7
Hundreds,2
listing,3
paraphyletic,1
involved,6
diversity?,1
inquirendae.,1
diluted,2
"species,",38
Ecosystems',2
notes,5
felis.,1
ameliorative,1
https://www.sciencedirect.com/science/article/pii/B9780128111390000098,1
cats,23
anaesthetic,2
engage,1
utilized,2
"Hyaenidae,",2
https://www.sciencedirect.com/science/article/pii/S0006320715300987,1
considerable.,1
Gulf,1
rainy,1
poses,1
seen,1
'Peter',1
associated,30
context.,1
namely,2
overexploited,1
representation,1
illegally,1
https://www.sciencedirect.com/science/article/pii/B9780128096338022391,1
"enforcement,",1
lowlands,2
wasted,1
waxes.,1
"dog,",1
Himalaya.,1
baseline,6
interrelated,2
regarded,1
interlinkage,1
invited,1
dowry,1
"widespread,",1
estimate.,1
Dearden's,1
regarding,8
institutional,7
coast,8
Europe.\xe2\x80\xa2Advancements,1
unemployed,1
https://www.sciencedirect.com/science/article/pii/S0006320702001647,1
'Nils',1
fitness,4
"Singapura,",1
conversion,3
carbon,12
chromosomes,1
clouded,1
dendritic,1
accuracy.AbstractPolicy,1
epididymal,1
tradeoffs,2
"sovereignty,",2
narrower,2
means,13
19\xe2\x80\xb2,1
conflict?,1
differentiated,1
"Hills,",1
environment',1
"bear,",1
poisoning,3
surface.,2
"Digha,",1
jaguar,1
proteins,15
refine,1
Spain),1
hegemonic,1
legitimating,1
'Disease,2
"infant),",1
https://www.sciencedirect.com/science/article/pii/S0301479713006518,1
lack,13
'Sadanand,1
structuring,1
'Solutions,1
shape,3
materials.,1
Channels,1
uses,5
'AbstractNeoplasia,1
Introduction,1
viewing,1
harvested/collected,1
ontology,2
"$1,956,115",1
Prawn,1
sea-level.,1
60\xe2\x80\x93100E.,1
(including,1
"threat,",1
appeals,1
appeal,1
benevolent,1
apothecaries,1
media,6
poverty,4
"Reserve.Furthermore,",1
(mainly,1
seamless,1
avenue,1
India',19
document,1
amazing,1
2014.,1
Common,1
hunters,1
disease-related,1
"plumbea,",1
ratio.,1
personal,1
"assessment,",2
farmed,1
'AbstractPatterns,1
concentration.,1
'Integrated,1
spermatogenesis.',1
paradigms,1
Partial,1
pathogens,15
35,2
tetracycline,1
systematics,1
disposition),1
demands,2
Usutu,1
https://www.sciencedirect.com/science/article/pii/S0160738305000563,1
flats,1
Diversity,3
late,2
Continuous,1
allometric;,1
0.68,1
"remained,",1
so,17
TCMs,2
problematic,1
prefer,1
having,4
25,2
"fungi,",2
IUCN,8
curb,1
involving,3
bluetongue,1
shelter,1
spermatogonial,1
alarming.\xe2\x80\xa2More,1
insurance,1
formulate,1
Asia.',1
extending,1
"organism,",1
practically,2
"essence,",1
deepened.',1
investigations,3
"'Tourism,",1
"mudflats,",1
females,5
sentinel,2
such,56
plasticity,1
'Detection,1
opening,1
"of,",1
black,2
3148\xc2\xa0km.,1
capable,5
Business,1
T.,4
growth,13
disaster,5
patriarchal,3
deal,1
country,7
real-time,5
first-year,1
Hanuman,1
America.,1
(STR),4
alleged,2
constantly,1
dependence,6
delineating,1
sheep,4
burning.,1
personally,1
Dolphin,1
hypothesis,6
"criteria,",2
O.,1
upland,1
assigned,1
Nepal;,1
"Chennai,",1
security,2
"insemination,",1
disaggregated).,1
inputs,1
bar,1
species',1
"words,",2
Tappu,3
https://www.sciencedirect.com/science/article/pii/S0021997515003382,1
systematically,2
https://www.sciencedirect.com/science/article/pii/S0305750X17300268,1
"structure,",1
"tigris),",3
concerned,1
pigeons,7
28.7\xc2\xa0kb.,1
originated,5
Products,1
infrastructure,2
ineffective.,1
definitions,1
sulfate,1
inevitability).,1
gondii,4
wading,1
"behavior,",3
anaesthesia,5
'Krithi,1
"rate,",1
diameter),1
clinal;,1
'William',1
constructed,1
"Likewise,",1
other.Highlights\xe2\x96\xba,1
zones,5
relation,5
Equator.,1
sperm.',1
energetic,4
"grasslands,",1
inherent,1
basin,5
"Estuaries,",1
fulgens),1
technological,3
92%,1
error,1
minimise,1
langurs.,1
https://www.sciencedirect.com/science/article/pii/S0148296307002111,1
'Contents,3
vegetation;,1
'Ines,1
soluble,1
maintain,7
human\xe2\x80\x93tiger,2
optimality,1
viability,10
\xe2\x80\x98green,1
"zone,",1
intracytoplasmic,1
locations.,1
medical,1
properties,2
ecology).,1
feline,11
waters,6
https://www.sciencedirect.com/science/article/pii/B9780128043103000028,1
patches).,1
transfection,1
"richness,",1
coasts.,1
"bones,",2
cultivation.,2
unitary,1
"variability,",1
'Ferdous',1
"ownership,",1
"infant,",1
in:,3
people's,2
gondii),1
restraining,1
Social),1
Twenty-one,1
non-family,1
majority,3
resilient,2
sellers.,1
contend,3
arousal,1
Spending,1
morphometric,2
"roots,",3
attain,1
(n\xc2\xa0=\xc2\xa022),1
"bone,",2
ruling,1
centuries:,1
predicament.,1
progesterone.,1
conservationModeling,1
analyses.,1
'AbstractRecreational,1
reproduction.\xe2\x80\xa2To,1
sewage,1
ecosystems.Highlights\xe2\x96\xba,1
thoroughly,2
Wuzhishan,3
loci,8
"VU,",1
seagrasses,3
developmental,4
exposure,5
assumed,1
factors,17
albeit,1
march\xc3\xa9s,1
"characteristics,",2
non-invasively,2
Sikkim.',1
aquaculture.,1
rheumatism,2
exciting,1
"55(3),",2
"decades,",3
derivatives.,1
attract,1
Initiatives,2
"variables,",3
dots,1
Immunohistochemical,1
"techniques,",2
harbor,2
alluvial,1
diverse,9
Mimosa,2
"period,",2
labour,1
because,23
nonvegetated,1
month,2
interactions,6
"agility,",1
acknowledged,1
drawing,1
"""Highlights\xe2\x80\xa2Examines",1
river,10
honey.,2
"Forest,",3
public.,1
turmoil.,1
surfacing,1
(SDGs)',1
tied,1
Growing,1
context,11
cyclones,3
ARMS,1
similar,8
assay's,2
"Causes,",1
farming,9
"department,",1
(Oxford,3
'4,2
region.,3
"FCMs,",1
rectal,1
Participants,1
substrate,2
unrest;,1
recorded.,1
"PLEAS,",1
carrying,4
passing,1
"flooding,",1
'AbstractTourism,1
"lagoons,",1
Preserves',1
damage.,3
buffalo,6
"morphology,",1
management',1
elephant.\xe2\x80\xa2Fragmented,1
"goods,",1
ecosystems),1
together.,1
molluscs,1
Tigers,3
decline,9
seriously,2
neutralizing,1
18%,1
export-oriented,2
biology,5
1987,2
"abundance,",2
$0,1
foraging,1
measurement,2
days,3
radiation.,1
endangerment.Graphical,1
"3),",1
range,19
wildlife-oriented,2
Operations',1
biomass,7
norms,1
militarization,1
https://www.sciencedirect.com/science/article/pii/S1462901102000242,1
(42%).,1
modifying,1
re-introduction,1
promotion.',1
04\xe2\x80\xb2,1
allocated,3
(51%),1
Prevalence,1
helping,1
welfare.,3
households.,1
Past,1
14/15,1
Tibetan,1
scheduled,1
trade-ban,1
infectious,4
validating,1
"habitats,",7
Is,2
disc,7
"jackals,",1
assesses,1
Madhya,2
(Felis),1
"gain,",1
Wildlife',1
provides,15
pathways,2
microsatellites',1
suffered,1
basis,11
"perpetrator,",1
spaces,2
'OpinionQuantifying,1
Role,1
departments,1
IRBP,1
Here,4
attracting,1
intensity,1
intervals.,1
Impacts',1
Quantitative,1
"process,",2
"corporations,",1
nine,3
interest,3
immunologic,1
prawn,9
https://www.sciencedirect.com/science/article/pii/S0006320717318943,1
education.,2
patiency,4
"author(s),",1
"Dattatri,",1
areas.AbstractA,1
"campaigns.""",1
bioeconomic,1
grouper),1
zone.AbstractChitwan,1
focusing,1
3.2-fold,1
finds,3
basic,7
flagship:,1
"ecologists\xe2\x80\x99,",1
"Sundarbans,",3
"effective,",1
histological,1
https://www.sciencedirect.com/science/article/pii/S0093691X11004560,1
emissions:,1
'Compensation,1
presumptive,1
higher,23
negative,8
hair,2
"proposed.""",1
imminent,1
"services,",3
compensation,4
PCR,10
wood.,1
destroying,1
welfare.AbstractThe,1
feeds),1
times,6
5\xc2\xa0days,2
turtle,2
"lion,",4
junction,1
analysed,3
\xe2\x80\x98surplus\xe2\x80\x99,1
quarantine,1
"""AbstractDeltas",1
tiger,120
(21%),1
20.3\xe2\x80\xaf\xc2\xb1\xe2\x80\xaf3.1,1
comments,1
2.77,1
Abundances,1
carried,7
'Anthropogenic,1
kb),1
species:,2
'Cruel,1
"rabies,",3
246,2
"control,",1
devastating,2
part,12
semen:,1
measures,9
'AbstractThailand,1
Dialogue,1
hill,1
Karnali,2
raised,1
'ReviewConservation,1
"growth,",3
"use,",1
Considered,1
ear,1
Gujarat,3
shortcomings,1
J.G.',1
pool,5
flora.',1
prawns,1
miniature,3
521\xe2\x80\x93531),1
'T.',1
southeastern,2
well.',2
elephant,8
survival:,1
livelihood,19
https://www.sciencedirect.com/science/article/pii/B9780444637680090016,1
"contrast,",2
leaf-litter,1
(<19%),1
'N.B',1
six,4
profiles,2
conserved,2
antagonist,1
System,1
non-pregnancy.,1
luxuriant,1
hatching,1
transmission.,1
verified,2
Pradesh.,1
vegetation.',1
paniculata.ConclusionsFloral,1
'3.,1
victim,1
outcome,2
detailed,8
concepts,4
"sediments,",2
base,4
poached,2
generating,1
emphasized,1
group.,2
bonfires,1
cognitive,1
oriented,1
"River,",2
epidemiology,2
States,3
asked,1
rejected,1
Directly,1
included,3
richest,1
demise,1
"analyses,",1
Aponomma,1
"canopy,",2
"challenging,",1
perceive,2
Guam.,1
'Short,1
138%,1
sociospatial,1
dwellers.,1
assessment,12
states,6
analyzes,2
EGFP,1
"1\xe2\x80\x937),",1
reveal,4
economy;,1
catheterization,2
indicative,1
"1932,",1
discussed.,5
"landslide,",1
spite,3
Following,3
(P.t.,1
options,1
kit,1
7.4,1
legislate,1
"Bhutan,",3
recommendations.',1
carnassial,1
"man-made,",2
made.,1
approach,14
"rodents,",1
detection,3
correlated,5
54\xe2\x80\xb3,1
constructions,1
Ecosystems,1
contributes,2
regardless,1
elimination,5
authority,1
destructive,1
resolution,1
level.,4
failed,1
biggest,2
tiger's,1
paper,35
carnivores',1
"(13%),",1
Owing,1
gestating,1
"nitrites,",1
non-existent.,1
ocean-based,1
Cheetah:,1
non,1
strictly,3
publications,1
du,2
continues.,1
tick,2
anesthesia,1
impact,21
Evidence,1
xylazine,2
villages,8
ecosystems.,4
Genetics',1
SC.,1
personality,4
attenuated,1
(90%),1
method,9
"hydrocarbon,",1
Poisonings,2
EU,3
inspiration,1
'Highlights\xe2\x80\xa2Estimates,1
idea,3
Kulhavy,1
revision,1
threats.',1
restore,4
Although,15
hairs,2
devise,1
fauna,4
locate,1
"Insects,",1
contributed,8
"paper,",2
Kakdwip,1
By,3
human,65
Resource,1
(ranging,1
south-western,1
nondomestic,4
apprised,1
technical,2
"properties,",1
instances,1
survive,2
desert,1
13,1
expected,3
Cape,1
"felids,",7
give,2
death,3
97.8%,1
Recurring,1
maintained,1
produit,1
artificial,4
"long,",1
"benefits,",1
trade.MethodsChromatography,1
highways,1
cryopreserved,2
https://www.sciencedirect.com/science/article/pii/S0006320715301427,1
Hyalomma.,1
models,5
overshadow,1
blaTEM,2
proposed,11
"chapter,",1
"aggression,",2
(Canis,1
tragedy.,1
fees.\xe2\x80\xa2At,1
over-abstraction;,1
tendency,1
eat,1
reaction,2
Rs,3
Asia,8
"clinico-pathology,",1
Tiger.\xe2\x80\xa2Blood,1
genomics,2
holoplankters,1
"Conner,",1
predominated,1
attributing,2
status.\xe2\x80\xa2A,1
buffalo.,1
veterinary,2
cross-contamination,1
introduces,2
On,5
'AbstractA,1
tigers),1
ecology.,1
scenario',1
Chromosome,1
Service,1
sex.,1
rest.,1
hydrology),1
visitors,2
(~34%),1
Heilongjiang,1
people\xe2\x80\x99s,1
"range,",2
intangible,1
habitat-specific.,1
million,12
Harmfulness,1
capital,8
"F42,",1
distribution.,2
evidenced,1
biota:,1
restored,1
compounds,3
